candidate_id,family,role,decision_tf,partition,source_wave_tf,pivot_type,n_events,TOTAL_SIGNALS,MATCHED_POST_C_SIGNALS,PRE_C_WARNING_SIGNALS,UNMATCHED_SIGNALS,FALSE_POSITIVE_RATE,PRECISION,EVENT_RECALL,SIGNALS_PER_YEAR,FALSE_SIGNALS_PER_YEAR,MEDIAN_DELAY_SECONDS,P75_DELAY_SECONDS,P90_DELAY_SECONDS,MEDIAN_PRICE_DISTANCE_FROM_C_PCT,MEDIAN_PRICE_DISTANCE_FROM_C_ATR,MEDIAN_REMAINING_WAVE_FRACTION,MEDIAN_MAE_AFTER_SIGNAL,P90_MAE_AFTER_SIGNAL,MEDIAN_MFE_AFTER_SIGNAL,MFE_MAE_RATIO,PRE_C_SIGNAL_RATE,MEDIAN_PRE_C_LEAD,MEDIAN_ADVERSE_EXTENSION_AFTER_PRE_C,SCANNED_TIME_FROM,SCANNED_TIME_TO,VALID_DECISION_BARS,YEARS_COVERED,sample_flag,direction,event_primitive,parameter_set_id,is_reference,PRECISION_DELTA,FPR_DELTA,PREMATURE_DELTA,discovery_fold_stability,RECALL_DELTA,MEDIAN_DELAY_SECONDS_DELTA
OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OB_CROSS|4H|UP,OSC_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,604,164,52,289,0.478476821192053,0.271523178807947,0.7522935779816514,196.79839429081179,94.1634701159679,71999.999999,100799.999999,143999.999999,6.70345939017265,2.3653418678717477,0.44879632712572537,1.3545647059294579,4.536136690520151,4.979563130737873,3.4591611479028725,0.08609271523178808,72000.000001,20.61500000000001,,,6747,3.0691307323750854,NORMAL,UP,FORECAST_OB_CROSS,PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE,True,0.1523578850133287,0.10285902877030667,-0.18024446214328055,STABLE_POSITIVE_FOLDS,-0.24311926605504586,43200.00000000001
OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|4H|DOWN,OSC_PREDICTOR,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,494,152,49,199,0.402834008097166,0.3076923076923077,0.7004608294930875,160.86196136701338,64.80066864784547,71999.999999,100799.999999,129599.999999,5.117914491306253,2.206308018966114,0.46576957721115375,1.2689918128275959,3.890098572283178,3.70357397713048,3.1189676318455417,0.09919028340080972,86400.000001,34.64999999999998,,,6747,3.0709559662331736,NORMAL,DOWN,FORECAST_OS_CROSS,PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE,True,0.18894574364612848,0.026253469339606927,-0.19767612671463836,STABLE_POSITIVE_FOLDS,-0.2949308755760369,43200.00000000001
PURE_DNO|DNO_PERIOD_7_REFERENCE|DNO_ZERO_CROSS_DOWN|4H|DOWN,PURE_DNO,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,749,212,166,263,0.35113484646194926,0.28304405874499333,0.9769585253456221,243.3555967383247,85.45063009636769,43199.999999,57599.999999,71999.999999,3.363117042590698,1.445200061289448,0.6548175469494932,1.1931549314817156,3.070588235294117,4.975728155339806,3.855567375886528,0.22162883845126835,79200.000001,27.950000000000017,,,6747,3.0778005932010037,NORMAL,DOWN,DNO_ZERO_CROSS_DOWN,DNO_PERIOD_7_REFERENCE,True,0.1642974946988141,-0.025445692295609834,-0.07523757166417971,STABLE_POSITIVE_FOLDS,-0.018433179723502335,14400.0
PURE_DNO|DNO_PERIOD_7_REFERENCE|DNO_ZERO_CROSS_UP|4H|UP,PURE_DNO,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,749,214,166,260,0.3471295060080107,0.2857142857142857,0.981651376146789,243.6807452494062,84.58877672209026,57599.999999,71999.999999,86399.999999,4.534666161850837,1.6764423018754235,0.5814401300075509,1.307210473055187,3.899741055194869,4.979270488713939,4.606148397444697,0.22162883845126835,72000.000001,80.025,,,6747,3.0736938170203056,NORMAL,UP,DNO_ZERO_CROSS_UP,DNO_PERIOD_7_REFERENCE,True,0.16654899191966738,-0.02848828641373563,-0.04470833892380027,STABLE_POSITIVE_FOLDS,-0.013761467889908285,28800.0
STOCH|DINAPOLI_PREFERRED_STOCHASTIC_REFERENCE_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|4H|DOWN,STOCHASTIC,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,586,203,138,218,0.3720136518771331,0.3464163822525597,0.9354838709677419,190.3957005189029,70.82979985174204,43199.999999,57599.999999,83519.99999900017,3.257912072175291,1.3233313527431194,0.6798245614035092,1.2433114421389058,3.1482171900225593,5.173663282589883,4.136690647482055,0.2354948805460751,72000.000001,50.06000000000006,,,6747,3.0778005932010037,NORMAL,DOWN,K_CROSS_DOWN_D,DINAPOLI_PREFERRED_STOCHASTIC_REFERENCE_V1,True,0.2276698182063805,-0.004566886880426002,-0.06137152956937297,STABLE_POSITIVE_FOLDS,-0.05990783410138256,14400.0
STOCH|DINAPOLI_PREFERRED_STOCHASTIC_REFERENCE_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|4H|UP,STOCHASTIC,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,587,211,115,230,0.39182282793867124,0.3594548551959114,0.9678899082568807,190.6075714920729,74.68439768854645,43199.999999,71999.999999,86399.999999,4.4076617275027115,1.637982930732307,0.6006539000467079,1.2185311851562797,4.43786545020913,5.400578858756283,5.010981056456272,0.19591141396933562,72000.000001,75.80000000000018,,,6747,3.079625827059092,NORMAL,UP,K_CROSS_UP_D,DINAPOLI_PREFERRED_STOCHASTIC_REFERENCE_V1,True,0.2402895614012931,0.016205035516924926,-0.070425763405733,STABLE_POSITIVE_FOLDS,-0.02752293577981657,14400.0
STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|4H|DOWN,STOCHASTIC,DIRECTIONAL,4H,DISCOVERY,4H,HIGH,217,826,207,221,307,0.37167070217917675,0.2506053268765133,0.9539170506912442,268.85177484033863,99.92432793702659,28799.999999,43199.999999,71999.999999,2.8651960784313757,1.1647889067723158,0.71099947117927,1.127720718711507,2.700932186622994,5.397810701745184,5.210966075167103,0.2675544794188862,72000.000001,55.4399999999996,,,6747,3.0723248916267396,NORMAL,DOWN,K_CROSS_DOWN_D,STOCH_K14_KS3_D3_SHIFT0_V1,True,0.1318587628303341,-0.004909836578382343,-0.02931193069656185,STABLE_POSITIVE_FOLDS,-0.04147465437788023,0.0
STOCH|STOCH_K14_KS3_D3_SHIFT0_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|4H|UP,STOCHASTIC,DIRECTIONAL,4H,DISCOVERY,4H,LOW,218,824,212,183,339,0.41140776699029125,0.25728155339805825,0.9724770642201835,268.00178094390026,110.2580142475512,43199.999999,46799.999999,57599.999999,3.63498059677468,1.3466799040593922,0.6655907292255505,1.2541251089874632,3.728250159062847,6.026730874721988,6.0528369545841745,0.2220873786407767,57600.000001,61.32999999999993,,,6747,3.07460643394935,NORMAL,UP,K_CROSS_UP_D,STOCH_K14_KS3_D3_SHIFT0_V1,True,0.13811625960343993,0.035789974568544936,-0.04424979873429191,STABLE_POSITIVE_FOLDS,-0.022935779816513735,14400.0
DMA|DMA_SMA_P25_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|6H|DOWN,DMA,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,196,104,68,12,0.061224489795918366,0.5306122448979592,0.26804123711340205,64.50912367650372,3.9495381842757378,64799.999999,107999.999999,151199.999999,4.091100508492918,1.2902899041646685,0.5352917681894154,1.065530101225354,2.9470805996469895,3.945843751905836,3.4952380952381064,0.3469387755102041,64800.000001,24.879999999999995,,,4499,3.0383299110198494,NORMAL,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P25_SHIFT5_V1,True,0.2105782890405738,0.00180173937147015,-0.07581164893801323,STABLE_POSITIVE_FOLDS,-0.7036082474226804,21600.0
DMA|DMA_SMA_P25_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|6H|UP,DMA,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,197,110,59,11,0.05583756345177665,0.5583756345177665,0.28350515463917525,64.59088868940754,3.6065978456014363,64799.999999,107999.999999,151199.999999,4.675983066965971,1.441319046820723,0.39899494287272286,1.1185649275498153,2.8411891322389664,3.418946074165653,3.7386419149974985,0.29949238578680204,43200.000001,64.40000000000009,,,4499,3.049965776865161,NORMAL,UP,MA_SLOPE_TURN_UP,DMA_SMA_P25_SHIFT5_V1,True,0.23239940361793626,-0.00273629053803659,-0.0731731490179518,STABLE_POSITIVE_FOLDS,-0.7061855670103093,21600.0
DMA|DMA_SMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|6H|DOWN,DMA,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,225,138,58,13,0.057777777777777775,0.6133333333333333,0.3556701030927835,73.77131956912028,4.262342908438061,64799.999999,107999.999999,151199.999999,5.0544584384072415,1.7467071730937287,0.4353410263626989,1.0694596216890597,2.526093639504884,3.310267573549316,3.4952380952381064,0.2577777777777778,64800.000001,24.385000000000005,,,4499,3.049965776865161,NORMAL,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P25_SHIFT5_V1,True,0.29329937747594786,-0.001644972646670441,-0.16497264667043954,STABLE_POSITIVE_FOLDS,-0.615979381443299,21600.0
DMA|DMA_SMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|6H|UP,DMA,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,224,151,44,9,0.04017857142857143,0.6741071428571429,0.38917525773195877,73.57553956834532,2.956160071942446,64799.999999,107999.999999,172799.999999,5.500030104160389,1.7496280552603722,0.3743199129488573,1.0839799291509173,2.920690644904231,2.579952403268854,2.6166007905138344,0.19642857142857142,64800.000001,20.820000000000007,,,4499,3.0444900752908968,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P25_SHIFT5_V1,True,0.34813091195731266,-0.01839528256124181,-0.17623696337618242,STABLE_POSITIVE_FOLDS,-0.6005154639175259,21600.0
DMA|DMA_SMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|6H|DOWN,DMA,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,595,350,155,28,0.047058823529411764,0.5882352941176471,0.9020618556701031,193.26256113828367,9.094708759448643,43199.999999,64799.999999,86399.999999,3.1256803402177837,0.9897614717189679,0.5433505112982029,1.1710207747578882,3.288769490096928,3.3686929917818214,2.8273905996758777,0.2605042016806723,64800.000001,39.56999999999999,,,4499,3.078713210130048,NORMAL,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P3_SHIFT3_V1,True,0.26820133826026166,-0.012363926895036452,-0.16224622276754502,STABLE_POSITIVE_FOLDS,-0.06958762886597936,0.0
DMA|DMA_SMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|6H|UP,DMA,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,594,359,130,28,0.04713804713804714,0.6043771043771043,0.9252577319587629,193.1954585930543,9.106856634016028,64799.999999,64799.999999,86399.999999,3.8964569110620886,1.153987543944177,0.4883882149046797,1.1167869171966605,2.945408840528437,3.3655119924196057,2.9516908212560007,0.21885521885521886,43200.000001,35.64500000000024,,,4499,3.07460643394935,NORMAL,UP,MA_SLOPE_TURN_UP,DMA_SMA_P3_SHIFT3_V1,True,0.2784008734772741,-0.011435806851766102,-0.15381031594953498,STABLE_POSITIVE_FOLDS,-0.06443298969072164,21600.0
DMA|DMA_SMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|6H|DOWN,DMA,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,836,372,283,49,0.05861244019138756,0.4449760765550239,0.9587628865979382,271.54201867496664,15.915740329035126,43199.999999,43199.999999,64799.999999,2.5504154515018893,0.8024614203660867,0.6048781278776145,1.1334926127313665,3.0261598618178627,3.299576019858962,2.8273905996758777,0.33851674641148327,64800.000001,35.16000000000008,,,4499,3.078713210130048,NORMAL,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P3_SHIFT3_V1,True,0.12494212069763849,-0.0008103102330606557,-0.08423367803673404,STABLE_POSITIVE_FOLDS,-0.012886597938144284,0.0
DMA|DMA_SMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|6H|UP,DMA,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,836,374,262,46,0.05502392344497608,0.4473684210526316,0.9639175257731959,271.6628113879003,14.947953736654803,43199.999999,64799.999999,64799.999999,3.5217350770569027,1.010530439166892,0.5580770847560217,1.0810256678005894,3.2705404562071863,3.5630057356381677,3.207816128948064,0.3133971291866029,43200.000001,34.00499999999998,,,4499,3.077344284736482,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P3_SHIFT3_V1,True,0.12139219015280134,-0.0035499305448371613,-0.05926840561815094,STABLE_POSITIVE_FOLDS,-0.02577319587628868,0.0
DMA|DMA_SMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|6H|DOWN,DMA,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,399,203,148,22,0.05513784461152882,0.5087719298245614,0.5231958762886598,129.7438237257957,7.153794791898509,86399.999999,107999.999999,129599.999999,4.262331838565021,1.529527161526701,0.49438575755337233,0.999402531095527,2.876804921114087,3.071635699710023,3.416889880952372,0.37092731829573933,54000.000001,18.17,,,4499,3.0752908966461328,NORMAL,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P7_SHIFT5_V1,True,0.188737973967176,-0.004284905812919397,-0.05182310615247798,STABLE_POSITIVE_FOLDS,-0.44845360824742264,43200.00000000001
DMA|DMA_SMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|6H|UP,DMA,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,397,207,135,15,0.037783375314861464,0.5214105793450882,0.5335051546391752,129.2085096903542,4.8819336155045665,64799.999999,107999.999999,151199.999999,4.50360719285021,1.4430850763939784,0.4556623381968599,1.150756955737649,2.9520675905492393,3.681600296162025,3.2143335565974205,0.34005037783375314,43200.000001,24.72999999999996,,,4499,3.0725530458590007,NORMAL,UP,MA_SLOPE_TURN_UP,DMA_SMA_P7_SHIFT5_V1,True,0.19543434844525792,-0.020790478674951776,-0.0326151569710007,STABLE_POSITIVE_FOLDS,-0.4561855670103093,21600.0
DMA|DMA_SMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|6H|DOWN,DMA,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,481,290,127,23,0.04781704781704782,0.6029106029106029,0.7474226804123711,156.26884589726484,7.47231487658439,64799.999999,64799.999999,107999.999999,3.6512640041570306,1.2031845915563988,0.4963949670960885,1.2265815340670367,3.2326020321935816,2.9362345627152857,2.5799614643545548,0.26403326403326405,64800.000001,29.029999999999973,,,4499,3.078028747433265,NORMAL,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P7_SHIFT5_V1,True,0.2828766470532175,-0.011605702607400396,-0.15871716041495326,STABLE_POSITIVE_FOLDS,-0.22422680412371132,21600.0
DMA|DMA_SMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|6H|UP,DMA,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,480,302,108,22,0.04583333333333333,0.6291666666666667,0.7783505154639175,156.11754229741763,7.155387355298307,64799.999999,86399.999999,107999.999999,4.337469183716165,1.3025717837210014,0.4680672337803755,1.0638893729307228,3.210011500928051,3.520137724822186,2.966902750052413,0.225,43200.000001,30.724999999999852,,,4499,3.07460643394935,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P7_SHIFT5_V1,True,0.3031904357668364,-0.01274052065647991,-0.14766553480475383,STABLE_POSITIVE_FOLDS,-0.21134020618556704,21600.0
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|CROSSED_OB_BAND_UP|6H|UP,DNO_QUANTILE,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,284,175,44,25,0.0880281690140845,0.6161971830985915,0.45103092783505155,92.65832961143369,8.156543099598036,86399.999999,129599.999999,172799.999999,7.867310667977937,2.23052596026897,0.3652392947103283,1.1572635553078192,2.831523170839969,3.658793361935081,3.339312305401375,0.15492957746478872,64800.000001,19.390000000000015,,,4499,3.0650239561943873,NORMAL,UP,CROSSED_OB_BAND_UP,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.29022095219876126,0.02945431502427126,-0.21773595733996512,STABLE_POSITIVE_FOLDS,-0.5386597938144331,43200.00000000001
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|CROSSED_OS_BAND_DOWN|6H|DOWN,DNO_QUANTILE,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,299,190,56,13,0.043478260869565216,0.6354515050167224,0.4896907216494845,97.3782880071333,4.2338386090057964,64799.999999,107999.999999,151199.999999,5.617423540315109,1.812992187363974,0.3420600839517628,1.56327660658016,4.376585246257718,3.1036521531277543,2.0191444820855664,0.18729096989966554,75600.000001,26.580000000000013,,,4499,3.0704996577686514,NORMAL,DOWN,CROSSED_OS_BAND_DOWN,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.315417549159337,-0.015944489554883,-0.23545945454855177,STABLE_POSITIVE_FOLDS,-0.48195876288659795,21600.0
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|FORECAST_OB_CROSS|6H|UP,DNO_QUANTILE,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,450,197,93,44,0.09777777777777778,0.43777777777777777,0.5077319587628866,146.81777579276462,14.355515855292541,86399.999999,129599.999999,172799.999999,7.084158415841585,2.0520203348233856,0.3647183284845277,1.1270611994231285,2.817470476562849,3.3528968552960356,3.3061485130450414,0.20666666666666667,64800.000001,20.72,,,4499,3.0650239561943873,NORMAL,UP,FORECAST_OB_CROSS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.11180154687794752,0.03920392378796454,-0.16599886813808717,STABLE_POSITIVE_FOLDS,-0.481958762886598,43200.00000000001
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|FORECAST_OS_CROSS|6H|DOWN,DNO_QUANTILE,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,380,203,92,13,0.034210526315789476,0.5342105263157895,0.5231958762886598,123.75835934016942,4.2338386090057964,64799.999999,107999.999999,151199.999999,5.4664108088169,1.7571356152608513,0.36862376529559204,1.3169720482167067,3.553279755313873,3.1872973067221393,2.5799614643545548,0.24210526315789474,64800.000001,24.644999999999996,,,4499,3.0704996577686514,NORMAL,DOWN,FORECAST_OS_CROSS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.21417657045840405,-0.02521222410865874,-0.18064516129032257,STABLE_POSITIVE_FOLDS,-0.44845360824742264,21600.0
INVERSE|INVERSE_DMA_25X5|DMA_SMA_P25_SHIFT5_V1|6H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,214,134,54,13,0.06074766355140187,0.6261682242990654,0.34536082474226804,70.2435407773534,4.267130981801842,64799.999999,107999.999999,151199.999999,5.01490200406784,1.7329865077094722,0.4353410263626989,1.0501177331620424,2.5451825263589627,3.310267573549316,3.4952380952381064,0.2523364485981308,64800.000001,24.71499999999999,,,4499,3.0465434633812456,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DMA_SMA_P25_SHIFT5_V1,True,0.30613426844167996,0.001324913126953653,-0.1704139758500865,STABLE_POSITIVE_FOLDS,-0.6262886597938144,21600.0
INVERSE|INVERSE_DMA_25X5|DMA_SMA_P25_SHIFT5_V1|6H|UP,INVERSE_PREDICTOR,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,227,148,46,9,0.039647577092511016,0.6519823788546255,0.38144329896907214,74.56092625899281,2.956160071942446,64799.999999,107999.999999,172799.999999,5.363387377998338,1.73135442132488,0.37602537359755284,1.092325762878564,2.922872960472538,2.588667258394155,2.6166007905138344,0.2026431718061674,64800.000001,20.820000000000007,,,4499,3.0444900752908968,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DMA_SMA_P25_SHIFT5_V1,True,0.32600614795479527,-0.018926276897302224,-0.17002236299858645,STABLE_POSITIVE_FOLDS,-0.6082474226804124,21600.0
INVERSE|INVERSE_DMA_3X3|DMA_SMA_P3_SHIFT3_V1|6H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,801,329,270,45,0.056179775280898875,0.4107365792759051,0.8479381443298969,260.1736327256558,14.616496220542462,43199.999999,64799.999999,86399.999999,2.9307924624611914,0.9191378263509418,0.5683514974684634,1.144818372376944,3.0570138662282877,3.1525295746287387,2.747601010101009,0.33707865168539325,64800.000001,31.654999999999944,,,4499,3.078713210130048,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DMA_SMA_P3_SHIFT3_V1,True,0.0907026234185197,-0.003242975143549341,-0.08567177276282406,STABLE_POSITIVE_FOLDS,-0.12371134020618557,0.0
INVERSE|INVERSE_DMA_3X3|DMA_SMA_P3_SHIFT3_V1|6H|UP,INVERSE_PREDICTOR,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,811,321,239,55,0.06781750924784218,0.3958076448828607,0.8273195876288659,263.5389234875445,17.872553380782918,43199.999999,64799.999999,107999.999999,3.775913129318858,1.0596279437957683,0.5336134453781523,1.0904423629664275,3.38981737433761,3.622052213456263,3.562795220894656,0.29469790382244143,43200.000001,33.90999999999997,,,4499,3.077344284736482,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DMA_SMA_P3_SHIFT3_V1,True,0.06983141398303044,0.009243655258028935,-0.07796763098231241,STABLE_POSITIVE_FOLDS,-0.16237113402061865,0.0
INVERSE|INVERSE_DMA_7X5|DMA_SMA_P7_SHIFT5_V1|6H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,470,270,128,22,0.04680851063829787,0.574468085106383,0.6958762886597938,153.3087742799732,7.176155391828533,43199.999999,64799.999999,86399.999999,3.577609007161918,1.1730263313117337,0.5109443362925353,1.2368972746331188,3.20326278756039,2.9362345627152857,2.6167247386759507,0.2723404255319149,64800.000001,28.745000000000005,,,4499,3.0657084188911705,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DMA_SMA_P7_SHIFT5_V1,True,0.2544341292489976,-0.012614239786150346,-0.1504099989163024,STABLE_POSITIVE_FOLDS,-0.2757731958762887,0.0
INVERSE|INVERSE_DMA_7X5|DMA_SMA_P7_SHIFT5_V1|6H|UP,INVERSE_PREDICTOR,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,470,274,118,22,0.04680851063829787,0.5829787234042553,0.7061855670103093,152.86509349955475,7.155387355298307,64799.999999,86399.999999,107999.999999,4.3132007755223665,1.2456086544375053,0.5033246836916597,1.040850587576952,3.1826377381899547,3.7048549108912763,3.813097003583806,0.251063829787234,43200.000001,23.460000000000036,,,4499,3.07460643394935,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DMA_SMA_P7_SHIFT5_V1,True,0.25700249250442503,-0.01176534335151537,-0.12160170501751982,STABLE_POSITIVE_FOLDS,-0.28350515463917525,21600.0
INVERSE|INVERSE_DNO_N7_OB_OS|DNO_PERIOD_7_REFERENCE|6H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,367,223,100,16,0.043596730245231606,0.6076294277929155,0.5747422680412371,119.7113194909578,5.219022103148024,43199.999999,64799.999999,86399.999999,3.6432554351231285,1.1315505456289696,0.5453870887954491,1.2535310734463292,3.5519119888221025,3.329758439303412,2.621212121212063,0.2724795640326976,64800.000001,64.45000000000005,,,4499,3.0657084188911705,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DNO_PERIOD_7_REFERENCE,True,0.2875954719355301,-0.01582602017921661,-0.15027086041551974,STABLE_POSITIVE_FOLDS,-0.3969072164948454,0.0
INVERSE|INVERSE_DNO_N7_OB_OS|DNO_PERIOD_7_REFERENCE|6H|UP,INVERSE_PREDICTOR,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,376,237,85,18,0.047872340425531915,0.6303191489361702,0.6108247422680413,122.26485644335634,5.853104829735144,43199.999999,64799.999999,86399.999999,4.289463494385406,1.153987543944177,0.4814568557919614,1.1151377471841948,3.314803847890448,3.3387577845919862,2.6734972677594944,0.22606382978723405,43200.000001,72.44000000000005,,,4499,3.0752908966461328,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DNO_PERIOD_7_REFERENCE,True,0.30434291803634,-0.010701513564281326,-0.1466017050175198,STABLE_POSITIVE_FOLDS,-0.3788659793814433,0.0
INVERSE|INVERSE_MACD_12_26_9_SIGNAL_CROSS|MACD_12_26_9_SHIFT0_V1|6H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,116,69,40,5,0.04310344827586207,0.5948275862068966,0.17783505154639176,38.58743169398907,1.6632513661202184,64799.999999,107999.999999,151199.999999,4.493840754249536,1.6640082325701075,0.4716331339496098,1.0403464277733152,2.7014528520120145,3.1857463074004446,3.338541666666637,0.3448275862068966,64800.000001,55.889999999999986,,,4499,3.0061601642710474,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,MACD_12_26_9_SHIFT0_V1,True,0.27479363034951115,-0.016319302148586144,-0.07792283824132074,STABLE_POSITIVE_FOLDS,-0.7938144329896907,21600.0
INVERSE|INVERSE_MACD_12_26_9_SIGNAL_CROSS|MACD_12_26_9_SHIFT0_V1|6H|UP,INVERSE_PREDICTOR,DIRECTIONAL,6H,DISCOVERY,6H,LOW,388,128,85,32,2,0.015625,0.6640625,0.2190721649484536,43.74456140350877,0.6835087719298245,86399.999999,107999.999999,151199.999999,5.779073073642305,1.7766351295763012,0.46197435132717035,1.123687195515042,3.071059966459723,4.671855206760722,3.7522208121827427,0.25,43200.000001,72.86999999999989,,,4499,2.9260780287474333,NORMAL,UP,INVERSE_THRESHOLD_CROSS,MACD_12_26_9_SHIFT0_V1,True,0.33808626910016976,-0.04294885398981324,-0.12266553480475384,STABLE_POSITIVE_FOLDS,-0.770618556701031,43200.00000000001
INVERSE|INVERSE_STOCH_14_3_3_POINT_BAR|STOCH_K14_KS3_D3_SHIFT0_V1|6H|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,6H,DISCOVERY,6H,HIGH,388,283,169,76,12,0.04240282685512368,0.5971731448763251,0.43556701030927836,92.51801297829492,3.923025285298724,43199.999999,64799.999999,86399.999999,3.487624558019932,1.1809055846145715,0.5181305398871862,1.3714683919004855,3.7492997758211626,3.243123183329848,2.1971326164874374,0.26855123674911663,64800.000001,61.00999999999999,,,4499,3.0588637919233403,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,STOCH_K14_KS3_D3_SHIFT0_V1,True,0.2771391890189397,-0.017019923569324538,-0.15419918769910068,STABLE_POSITIVE_FOLDS,-0.5360824742268041,0.0
