timeframe,split,direction,control_id,event_semantics,comparison_scope,horizon,event_count,base_sample_count,sample_flag,reversal_rate,reversal_wilson_lo,reversal_wilson_hi,base_rate,absolute_lift,relative_lift,forward_return_mean,forward_return_median,forward_return_mean_ci_lo,forward_return_mean_ci_hi,mfe_pct_mean,mfe_pct_median,mfe_pct_mean_ci_lo,mfe_pct_mean_ci_hi,mae_pct_mean,mae_pct_median,mae_pct_mean_ci_lo,mae_pct_mean_ci_hi,mfe_atr_mean,mfe_atr_median,mfe_atr_mean_ci_lo,mfe_atr_mean_ci_hi,mae_atr_mean,mae_atr_median,mae_atr_mean_ci_lo,mae_atr_mean_ci_hi
12H,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,66,740,N_30_99,0.5606060606060606,0.4408242143005392,0.6737206987598716,0.5364864864864864,0.024119574119574105,0.04495840012212815,0.0033403020599764113,0.008933459845141267,-0.021853546079158688,0.02866240748012126,7.334803723570233,5.39093313177618,5.6303787304103965,9.102201614170125,7.1002465750518144,4.730794496030677,5.322136026788373,9.083508448517012,1.8908864940845411,1.461276886009101,1.5330169822505824,2.2753162621180696,1.7932982699883944,1.1858800763473607,1.3891830965501508,2.222958987724142
12H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,54,749,N_30_99,0.6296296296296297,0.49627222791081016,0.745768102923745,0.47930574098798395,0.1503238886416457,0.31362839162282063,0.0043003230688884635,0.0040697418746791225,-0.002533934742874415,0.01134823662706193,2.001719586027677,1.3689593995350875,1.4376783237778712,2.5442394193386364,2.0066792306526295,1.1278966316643757,1.5106862848296354,2.677397768994013,0.4810888962647685,0.43718781846837523,0.39420014774692175,0.5819813312899837,0.5094591423346974,0.33195299142175894,0.3809469002010237,0.6482547530763635
12H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,54,747,N_30_99,0.5925925925925926,0.45966610248851525,0.7132198481075954,0.4966532797858099,0.09593931280678264,0.19317160826594781,0.003995628633732951,0.0048014829367375444,-0.0066023572006521595,0.014952242999502157,3.7901947157183553,2.581731617279753,2.9033098308834933,4.716915918971713,3.0753884013552417,1.7563043053599185,2.31177760815317,4.053642030737137,0.9229352821768458,0.8162126504072864,0.7800333267660389,1.0662256949982003,0.7972151521509159,0.5804265899361469,0.607447377086658,1.015934311758454
12H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,54,745,N_30_99,0.5370370370370371,0.4060512701625496,0.6631031100758948,0.508724832214765,0.028312204822272036,0.05565327860842384,-0.0036485012533547237,0.008428972983158478,-0.02562011804862633,0.016137666907122757,4.8773451896585,3.2330094689830013,3.8348837823026645,6.051468616569864,4.955784519321406,3.633149747674503,3.5244595327538035,6.650244971061069,1.2162264781484156,1.0503978063008557,1.0047078513157004,1.4558842329637534,1.2831787722644539,0.8898071513791654,0.9700669932790003,1.6922838955115975
12H,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,54,740,N_30_99,0.5555555555555556,0.42375413911364457,0.6799774312440219,0.5364864864864864,0.019069069069069133,0.035544360481388315,-0.0024526492606135207,0.009659613055023053,-0.028186105705142725,0.01973251811063427,6.513787011927354,5.156050034481169,5.064364609841801,8.110132284688682,7.247338738133784,5.349126658008846,5.400145097334473,9.315130958787721,1.6698249358949442,1.4010706251960134,1.3687157911390648,2.0552217778408046,1.884729213500599,1.4083995360998731,1.4739407864850178,2.39735644321125
15m,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,5393,106720,N_GE_100,0.5119599480808456,0.4986152362498841,0.5252876331617362,0.4947619940029985,0.017197954077847077,0.03476005490782064,0.000438820940875813,-0.0001598285946314837,0.0002587208647842236,0.0006274235997223572,0.3886202775504516,0.28276576085141036,0.3757514833267704,0.400373479573679,0.4645703210320676,0.29940119760480177,0.44781991408631827,0.48029033067090593,0.5787743408645546,0.48405507323104774,0.5645132229191931,0.5942369314737291,0.7073356585151301,0.5018887494266037,0.6884740947583723,0.7276003856327776
15m,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,5393,106718,N_GE_100,0.5023178193955127,0.4889763001431115,0.5156560388901481,0.4919038962499297,0.010413923145582982,0.02117064578055672,0.0006830693002790007,-5.485981792641148e-05,0.00041052741255283244,0.0009297328879573683,0.6365363547666784,0.4349465744814628,0.6144791089220462,0.6613891113719983,0.7553935967732407,0.48564189189189033,0.7302833365530182,0.7803270125416004,0.9546073496790518,0.7367280684947644,0.9300012525421589,0.9807340067233857,1.1716743664319547,0.8001134539566382,1.1393919465769657,1.2072382189461932
15m,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,5393,106716,N_GE_100,0.5019469682922306,0.48860567085294115,0.5152854939349969,0.490957307245399,0.010989661046831634,0.02238414804026645,0.0007827671289087687,-5.215939912373013e-05,0.0004366199644398307,0.0011160077739798858,0.8108429701227505,0.5289112604440793,0.7837395107391593,0.8408347399261793,0.9372031466955502,0.6085486597440187,0.9061676799650767,0.9707738344505626,1.2155621605830684,0.9070777353246965,1.1847848089990913,1.249610399546747,1.456471719577482,1.017611928140273,1.4112756252494798,1.5000218240594414
15m,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,5392,106711,N_GE_100,0.5077893175074184,0.49444414103780465,0.5211234026795646,0.48702570494138375,0.02076361256603465,0.04263350446468461,0.0008058789636168636,-0.00024123565254230428,0.00038107481249331917,0.0012204858120419503,1.1332472032200243,0.7375877756033635,1.095878662557865,1.17112317434648,1.2590423118556235,0.8322291320283816,1.2211482740043906,1.294983653328296,1.7245637754694365,1.2580590716437874,1.6732138581121248,1.779539578931675,1.9719730508885858,1.3855969781898254,1.919617050303037,2.035026936965312
15m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,10720,106720,N_GE_100,0.5422574626865672,0.5328126907068609,0.5516719588985566,0.4947619940029985,0.04749546868356869,0.09599659888847656,0.00012654132854874207,-0.0003276573010572714,2.4831160881097723e-05,0.00022248909216962586,0.32868748828917477,0.2435025587670884,0.3213277729553259,0.33521253673449347,0.35654132211628087,0.2185475299728888,0.34801663250236275,0.36495982906866903,0.5026165552189704,0.4254346607772753,0.4938188544602294,0.5118343517431198,0.5592010879939022,0.3776033630409623,0.5467406044604887,0.5705258937391074
15m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,10720,106718,N_GE_100,0.5424440298507462,0.5329994911015301,0.551858159164397,0.4919038962499297,0.05054013360081655,0.10274391804194583,-1.436402624336861e-06,-0.0005282010271981941,-0.00016334723101137086,0.00016671571387107928,0.5736059968348286,0.406588077339219,0.5613180689062849,0.5850815703482363,0.5988884460199106,0.3684141920138923,0.5855255302976793,0.6135428836132538,0.8813298521884758,0.7096477551648857,0.8659236582548301,0.8963310760048345,0.9475403493950932,0.6296997902037135,0.9267544251860113,0.9673175514050741
15m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,10720,106716,N_GE_100,0.5342350746268657,0.5247815316004893,0.5436640896030167,0.490957307245399,0.043277767381466714,0.08814975710267792,1.3658780040535176e-05,-0.0005597119220980828,-0.00019975897797984475,0.00022639739174533027,0.754508291422213,0.5190118102227655,0.7367780033517236,0.7714859588944345,0.7652340360098887,0.4788136598294408,0.7491342578022999,0.7844000130649424,1.1617297268576767,0.9054228655822473,1.1400413639075693,1.1831256984805714,1.2163594425556428,0.8125376252446657,1.1910591445595184,1.2431781386856218
15m,DISCOVERY,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,10717,106711,N_GE_100,0.5216945040589718,0.512230836273879,0.5311426242574286,0.48702570494138375,0.03466879911758802,0.0711847419260152,0.00012336892941936116,-0.0004926310603883266,-0.0001602028236473518,0.00040947408735156495,1.0987072691461912,0.7344632768361646,1.0762894860636103,1.1245429312902908,1.0771893487697903,0.6825288232404273,1.0544553920586544,1.101861786493421,1.7024532832253978,1.2822017091955777,1.6697292171443343,1.735368419215729,1.7260072276030416,1.1609424226632663,1.6899728620937458,1.7622458164076868
15m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,9214,106720,N_GE_100,0.5418927718688952,0.531703875098467,0.5520467504275782,0.4947619940029985,0.0471307778658967,0.09525949534759759,0.00011371894570378549,-0.0003401439493621594,2.0540159358926283e-05,0.00023851823867416874,0.3337057613032982,0.24983746243842936,0.32542426492531806,0.34074615786499074,0.3573734181851381,0.22280862215463818,0.34730762582991803,0.3676440026231292,0.5087735856167227,0.43524792250103456,0.4997436023587737,0.5169745431912681,0.5642641190127508,0.38297908385160884,0.5509694922184263,0.5774550126492782
15m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,9214,106718,N_GE_100,0.54699370523117,0.5368119717023465,0.5571362688488906,0.4919038962499297,0.055089808981240274,0.1119930323813696,-4.162993557886734e-05,-0.0005769804817584712,-0.00021525345958022448,0.0001407690211971629,0.5865223281712996,0.4174699262991212,0.5716015470815741,0.6013862458742191,0.6063978633771911,0.3729392262532616,0.5905417091294747,0.6236800996221902,0.9014089328198827,0.7220359648496537,0.8844263596175328,0.9180846882955248,0.9625086734230451,0.6358411059967042,0.9357956613169955,0.9869805656290683
15m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,9214,106716,N_GE_100,0.5408074668981984,0.5306171845913318,0.5509637356102043,0.490957307245399,0.049850159652799375,0.10153664874139934,-2.5179287018779695e-05,-0.0006519888316154909,-0.0002575325644869567,0.00021677525542287667,0.7713849642865604,0.529253681734946,0.7520929282533458,0.7915301030517473,0.7722532319442756,0.48137431959175153,0.7527718383866824,0.7923666913437402,1.1845764393150948,0.9284851772352651,1.1644519283419987,1.2079138999961885,1.2309848160359822,0.8179993399503485,1.1996398435662832,1.2627167664469976
15m,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,9213,106711,N_GE_100,0.5274069249972865,0.5172029746748183,0.5375880287856296,0.48702570494138375,0.04038122005590272,0.08291393995469454,-0.00016210343765341498,-0.0006172839506173311,-0.0004539981308819882,0.00014137534017618503,1.1286261520811043,0.7555060878950417,1.1025483156337221,1.1539802509265888,1.0781912828381128,0.6911665542818597,1.0547729494619336,1.1038399511009696,1.7379574097694201,1.3187424797657847,1.7011822353862156,1.772404046590036,1.7357037965237272,1.166271003739855,1.6941291603327497,1.7727307877491247
15m,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,5408,106720,N_GE_100,0.5673076923076923,0.5540595683035924,0.5804602594755502,0.501358695652174,0.06594899665551834,0.13154054617469235,4.528583556789313e-06,0.000674035853763244,-0.00023034302167396917,0.00020197561890649955,0.4809060576519958,0.3360814859935667,0.4643946613347395,0.49993143439468074,0.5884544204745011,0.3236627861170496,0.5628826450736573,0.6157911810091442,0.6406423593042095,0.5616956102488497,0.6261248909177878,0.6533622008916344,0.806695690699784,0.5386692267342783,0.777757926399366,0.8383705470470696
15m,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,5408,106718,N_GE_100,0.5599112426035503,0.5466431107320946,0.5730943183899995,0.505519218875916,0.0543920237276343,0.10759635182334248,0.0005288933378370456,0.0008372746896341265,0.00020730134703196118,0.0008585627922020147,0.7574592462677795,0.5056844758615677,0.7283747229871579,0.789642033536589,0.9114622570893609,0.5156554928772796,0.8742911563582698,0.9507287488461783,1.0177590109341972,0.8490876331113609,0.9937524385418274,1.0405166009814322,1.2707029616690761,0.8364340473247769,1.2293618018847887,1.3149609253361785
15m,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,5408,106716,N_GE_100,0.5652736686390533,0.5520197447507067,0.5784349233977477,0.5073653435286181,0.0579083251104352,0.11413535798029706,0.0009457599664470852,0.0011827334109579812,0.0005701763076600689,0.0013403579313911282,0.94377824591479,0.6253858313963261,0.9084429758850238,0.9817361828953064,1.099052720174364,0.6440730978385997,1.0604651727926777,1.1398787621062625,1.2846460723313269,1.04877972129256,1.2547221673359397,1.3129385127542728,1.5584461598369996,1.0549513437578248,1.5123612563093858,1.6103757309361262
15m,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,5408,106711,N_GE_100,0.5632396449704142,0.549980147250192,0.576409361267574,0.5113624649754945,0.0518771799949197,0.10144893993618753,0.0011924092070311892,0.001755797160327588,0.000697693281857577,0.0017214789987124715,1.2932071684236843,0.8705046810877523,1.2519221042759077,1.3409760881664554,1.4453004763122141,0.8747276927249463,1.3937846102973304,1.4973854294088815,1.7999668199348475,1.4131121345802047,1.7599337404388542,1.8418396346714165,2.0765452978563914,1.4226078702424085,2.0200733531809516,2.1351489748358805
15m,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,10997,106720,N_GE_100,0.554242066018005,0.5449346729999486,0.5635115753307246,0.501358695652174,0.05288337036583102,0.10548010999797186,-9.145773595058512e-05,0.00047104388558860677,-0.0001999985491837042,2.3283515232236518e-05,0.35671058420604407,0.26275115919630054,0.3497927974428453,0.36410026880020047,0.431487254503018,0.24434594840321536,0.4203179610678256,0.4445842813069887,0.5347295711982005,0.46422721475061424,0.5270402335829674,0.5428319766794408,0.646494463653406,0.4354141471422124,0.6307347778247867,0.6626134315356947
15m,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,10997,106718,N_GE_100,0.5585159588978812,0.5492161337291722,0.567774915392015,0.505519218875916,0.052996740021965194,0.10483625160643739,0.00016408755869867298,0.0007129951108906241,-3.911417002014591e-05,0.00033167796335681896,0.6019627119940639,0.42936288088642977,0.589896317555832,0.6145552381624658,0.7157503693298365,0.40791100123610935,0.6975722515675641,0.7357823119550262,0.9104081957249703,0.7538698362864966,0.8970915658959213,0.9260610804459295,1.0741214846426694,0.7267280375765818,1.0489705627395998,1.1009642825797525
15m,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,10997,106716,N_GE_100,0.5572428844230245,0.5479407322390971,0.5665050570721498,0.5073653435286181,0.049877540894406436,0.09830695283110735,0.000393864512446783,0.0009257371925532887,0.000181250977685548,0.0006181806449162795,0.777507337442985,0.5438870566452569,0.7621971287411347,0.7934192456283784,0.9098261791967701,0.5264379264759962,0.8835551291927023,0.9349840002196377,1.1864576498440682,0.9585304717318972,1.166386260266666,1.2084282808337685,1.376474987812541,0.9348176728555028,1.3481511680484641,1.408958460566398
15m,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,10997,106711,N_GE_100,0.5525143220878421,0.5432040670137007,0.5617879001463392,0.5113624649754945,0.04115185711234759,0.08047492714256932,0.0006009543478688537,0.0012121718776123558,0.00029226368441927767,0.0009087655731127883,1.11120447553447,0.7631661936297569,1.0892580938672967,1.1360843045153344,1.2698302626979998,0.7515473032714487,1.238076182384514,1.3029072467573726,1.72018321115898,1.3233313308740904,1.6902398834557344,1.7504704889124576,1.9303405743459745,1.313602995594322,1.8892309761498045,1.9765952191709113
15m,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,9140,106720,N_GE_100,0.5591903719912472,0.548989005233748,0.5693420034748891,0.501358695652174,0.05783167633907327,0.11534990185788052,-0.00011364480912695737,0.0004950330048456575,-0.00024542844524453163,2.1601943395153214e-05,0.373915208645344,0.2718534122972616,0.365578211652886,0.38330593094036597,0.4540563837913178,0.25319149156747456,0.43968988533856374,0.4713768558654324,0.5487636850816922,0.48303182417365503,0.540699916712711,0.5579843066227868,0.6769757962716211,0.4516334803180652,0.6589203383340252,0.6969052556295802
15m,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,9140,106718,N_GE_100,0.563457330415755,0.5532649748925689,0.5735963653126246,0.505519218875916,0.057938111539838966,0.1146110956348434,0.00029221862920247063,0.0007658659555532799,5.239031838668851e-05,0.0005106702495076555,0.6248521285456102,0.4394400393386285,0.6108997740579822,0.640204845576427,0.7459735495051096,0.419305427528574,0.7233406974634746,0.7728575380158573,0.9223095505634804,0.7726330484437666,0.907548052019291,0.937993002884227,1.1200171335206586,0.7507201597511614,1.0931259230951602,1.1509401735048626
15m,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,9140,106716,N_GE_100,0.5599562363238512,0.5497564307863685,0.5701056630626762,0.5073653435286181,0.0525908927952331,0.10365487802039186,0.0005727258534396307,0.001031962876225312,0.0003016295372434086,0.0008103477645325318,0.8039484944241861,0.5524175545964592,0.7848520636525086,0.8233788973984175,0.932958862644334,0.5328127061161996,0.902918674969916,0.9635261715793919,1.2000410393835843,0.9820374435010937,1.1800022774566377,1.222369598381872,1.4162970107674568,0.954123138739938,1.3862215943006984,1.4507357116392647
15m,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,9140,106711,N_GE_100,0.5614879649890591,0.5512913555932192,0.5716329085366406,0.5113624649754945,0.05012550001356453,0.09802342457021496,0.0010062941164942112,0.0014733134147250082,0.0006412973046244641,0.0013430913958654292,1.143924382134786,0.7876129254998251,1.1165833293005234,1.1719483799536186,1.258900707492754,0.753154945734196,1.2252557708727843,1.296077278869077,1.7349251334982752,1.359880297823671,1.704519327495087,1.7694396543489332,1.9453062424754914,1.3213115705180472,1.901125863056004,1.9934711450115923
15m,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,1829,35952,N_GE_100,0.5571350464734828,0.5342739802451263,0.5797566048310746,0.4963006230529595,0.060834423420523254,0.12257575468332971,0.00018158787314148393,-0.00032939806084797407,-0.00011738173496171531,0.0004306057008790668,0.3037865332265083,0.19839239180922696,0.28428563126674317,0.3256789183191445,0.4073413070428857,0.2235771051904593,0.38092697009682763,0.4352559449517727,0.6153663586697741,0.4868668407640971,0.5817710597627092,0.6510837172422891,0.8453832414968028,0.5456977445849115,0.7943860477840005,0.9016597560183046
